,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,Geography_France,Geography_Germany,Geography_Spain,gender_0,gender_1
7425,552,3,144962.74,1,1,0,58844.84,1,2,0,1,0,0,1
7426,619,4,0.0,1,0,0,18094.96,1,4,1,0,0,1,0
7427,714,8,122017.19,1,0,0,162515.17,0,5,0,0,1,0,1
7428,503,9,100262.88,2,1,1,157921.25,0,5,0,0,1,0,1
7429,685,6,117302.62,1,0,0,68701.73,0,4,0,0,1,1,0
7430,606,0,135984.15,2,1,0,186778.89,0,2,1,0,0,1,0
7431,678,3,0.0,2,1,0,66561.6,0,4,1,0,0,0,1
7432,724,2,160997.54,2,0,1,64831.36,0,5,0,1,0,0,1
7433,779,2,128389.63,1,1,1,6589.16,1,2,0,1,0,1,0
7434,638,1,0.0,2,1,0,165370.66,0,5,0,0,1,0,1
7435,610,5,130554.51,3,1,0,184758.17,1,5,0,0,1,1,0
7436,646,6,90212.0,1,1,0,13911.27,1,3,0,1,0,1,0
7437,628,9,71996.29,1,1,1,34857.46,0,6,1,0,0,1,0
7438,528,4,85615.66,2,1,0,156192.43,0,4,1,0,0,1,0
7439,432,6,62339.81,2,0,0,53874.67,0,5,1,0,0,1,0
7440,622,6,142319.03,1,0,0,100183.05,0,5,0,0,1,1,0
7441,721,5,0.0,2,1,1,4493.12,0,6,1,0,0,0,1
7442,614,5,0.0,2,1,0,130610.78,0,8,0,0,1,0,1
7443,634,2,87413.19,1,1,0,63340.65,0,4,1,0,0,1,0
7444,742,4,0.0,2,1,1,180066.59,0,3,1,0,0,1,0
7445,516,4,0.0,1,1,0,95273.73,1,4,1,0,0,1,0
7446,718,3,97560.16,1,1,1,53511.74,0,5,1,0,0,0,1
7447,636,8,141787.31,2,1,1,109685.61,0,6,0,1,0,0,1
7448,691,7,129934.64,1,0,0,75664.56,1,7,0,0,1,0,1
7449,698,2,166178.02,2,1,1,71972.95,0,4,1,0,0,1,0
7450,712,5,163097.55,2,1,1,23702.42,0,7,0,0,1,1,0
7451,659,8,0.0,2,0,0,112572.02,0,1,1,0,0,0,1
7452,573,8,0.0,2,0,0,62424.46,0,3,0,0,1,0,1
7453,778,1,151958.19,3,1,1,131238.37,1,3,0,1,0,1,0
7454,732,0,0.0,2,1,1,184350.78,0,3,1,0,0,0,1
7455,550,4,118400.91,1,0,1,13999.64,1,7,0,1,0,0,1
7456,790,8,0.0,2,1,0,168152.76,0,6,0,0,1,0,1
7457,665,2,116322.27,4,1,0,35640.12,1,5,0,1,0,1,0
7458,728,5,0.0,1,1,1,120088.17,0,2,0,0,1,1,0
7459,645,4,0.0,2,1,1,74346.11,0,2,0,0,1,1,0
7460,647,6,143138.91,2,1,0,2955.46,0,7,0,1,0,0,1
7461,596,4,0.0,2,0,1,146504.35,0,4,0,0,1,0,1
7462,610,9,0.0,1,1,1,149602.54,0,4,1,0,0,0,1
7463,512,0,129804.17,1,1,0,53020.9,0,8,1,0,0,0,1
7464,768,9,108308.11,1,1,0,41788.25,1,6,0,1,0,0,1
7465,666,3,110153.27,1,0,1,74849.46,0,3,0,1,0,0,1
7466,700,4,116377.48,1,1,1,134417.31,0,4,0,1,0,1,0
7467,651,10,117791.06,2,1,1,75837.58,0,9,0,1,0,1,0
7468,542,2,0.0,2,1,1,54869.54,0,5,0,0,1,1,0
7469,686,8,105419.73,1,1,0,35356.46,0,2,1,0,0,1,0
7470,850,4,99219.47,2,1,1,122141.13,0,4,0,1,0,1,0
7471,658,8,119327.93,1,0,1,119439.66,0,5,0,1,0,1,0
7472,448,6,83947.12,2,1,0,81999.53,0,9,1,0,0,1,0
7473,609,4,99883.16,1,1,1,120594.85,0,2,0,0,1,0,1
7474,704,4,165438.26,1,1,0,120770.75,1,6,1,0,0,0,1
7475,698,1,156111.24,1,0,0,134790.74,0,5,1,0,0,0,1
7476,759,2,111095.58,2,1,0,100137.7,0,4,1,0,0,0,1
7477,677,0,119963.45,1,0,0,158325.87,1,7,1,0,0,1,0
7478,544,4,0.0,2,1,0,70007.67,0,7,0,0,1,0,1
7479,567,8,153137.74,1,1,0,88659.07,0,8,0,0,1,0,1
7480,490,6,156111.08,1,0,0,190889.13,0,8,0,0,1,0,1
7481,626,7,113014.7,2,1,1,56646.28,0,8,1,0,0,0,1
7482,718,5,132615.73,2,1,0,32999.1,0,9,0,1,0,0,1
7483,616,5,102016.38,1,0,1,178235.37,1,4,1,0,0,0,1
7484,772,9,0.0,1,0,1,25448.31,0,2,1,0,0,1,0
7485,561,5,0.0,2,1,0,84871.99,0,4,1,0,0,0,1
7486,814,8,0.0,2,0,0,157822.54,0,8,1,0,0,0,1
7487,651,4,0.0,1,0,0,84383.22,1,6,1,0,0,1,0
7488,538,4,80380.24,1,1,0,119216.46,0,4,0,1,0,1,0
7489,600,6,108909.12,1,1,0,82547.01,0,3,1,0,0,1,0
7490,654,2,90865.8,1,1,1,86764.46,0,2,1,0,0,1,0
7491,622,4,99799.76,2,1,0,197372.13,0,4,1,0,0,0,1
7492,682,10,200724.96,1,0,1,82872.64,1,5,1,0,0,0,1
7493,610,10,140363.95,2,1,1,129563.86,0,6,0,0,1,1,0
7494,795,1,151844.64,1,1,1,135388.89,0,9,1,0,0,1,0
7495,557,2,0.0,2,0,1,4497.55,0,2,1,0,0,1,0
7496,824,8,133231.48,1,1,1,67885.37,0,3,0,1,0,0,1
7497,698,7,0.0,2,1,0,111471.55,0,5,1,0,0,0,1
7498,630,8,126598.99,2,1,1,134407.93,0,3,1,0,0,1,0
7500,694,4,0.0,2,1,0,197528.62,0,4,1,0,0,0,1
7501,681,8,93173.88,1,1,1,139761.25,0,6,1,0,0,1,0
7502,721,10,0.0,1,1,0,136119.96,1,2,0,0,1,1,0
7503,563,7,105007.31,2,1,1,197812.16,0,8,0,1,0,0,1
7504,654,2,0.0,1,1,1,51972.92,1,6,0,0,1,1,0
7505,659,4,0.0,2,1,0,99341.87,0,5,0,0,1,0,1
7506,674,4,131593.85,1,0,1,171345.02,1,5,0,1,0,1,0
7507,576,9,119530.52,1,1,0,119056.68,1,4,0,1,0,0,1
7508,566,4,118614.6,2,1,1,172601.62,0,6,0,1,0,0,1
7509,545,9,95829.13,2,0,1,104936.88,0,7,0,1,0,0,1
7510,798,1,0.0,2,1,1,159044.1,0,4,1,0,0,0,1
7511,757,0,0.0,1,1,0,83263.06,0,9,1,0,0,0,1
7512,641,6,153590.73,2,1,1,130910.78,0,6,1,0,0,0,1
7513,718,2,0.0,1,1,0,126336.72,0,6,1,0,0,0,1
7515,623,0,130557.24,1,1,1,47880.71,0,4,1,0,0,1,0
7516,644,8,93183.19,1,1,0,73882.49,0,2,1,0,0,0,1
7517,586,7,151933.63,1,1,0,162960.05,1,7,1,0,0,0,1
7518,500,2,125495.64,2,1,1,68807.47,0,7,0,1,0,0,1
7519,583,7,0.0,2,1,0,144039.05,0,6,1,0,0,1,0
7520,595,8,118547.72,1,1,1,151192.18,0,5,0,1,0,1,0
7521,670,1,97792.21,1,0,0,120225.62,0,5,0,0,1,0,1
7522,610,6,0.0,3,0,0,56118.81,1,4,1,0,0,0,1
7524,660,8,167181.01,1,1,1,185156.94,0,1,1,0,0,1,0
7525,580,9,121355.19,1,0,1,35671.45,0,7,0,1,0,0,1
7527,676,0,0.0,2,0,0,139911.58,0,5,0,0,1,0,1
7528,578,5,113226.47,1,1,0,56770.76,0,5,1,0,0,0,1
7529,579,1,118392.75,1,1,1,157564.75,0,7,1,0,0,1,0
7530,711,8,145262.54,1,0,1,131473.31,0,7,0,1,0,1,0
7531,692,6,163505.16,1,0,0,90424.09,0,9,1,0,0,0,1
7532,760,1,118114.28,2,0,1,156660.21,0,4,0,0,1,1,0
7533,630,0,108449.23,3,0,0,88372.69,1,3,0,1,0,1,0
7534,808,1,0.0,2,1,1,46200.71,0,2,1,0,0,0,1
7535,611,10,103294.56,1,1,0,160548.12,0,3,0,1,0,1,0
7536,697,1,0.0,1,1,0,1262.83,1,4,1,0,0,1,0
7537,655,6,0.0,1,1,1,188639.28,0,3,1,0,0,1,0
7538,601,6,0.0,2,1,0,14665.28,0,4,0,0,1,0,1
7539,755,2,119919.12,1,1,0,156868.21,0,7,1,0,0,0,1
7540,553,1,0.0,1,1,0,30461.55,0,4,1,0,0,0,1
7541,723,4,0.0,2,1,1,123885.88,0,3,1,0,0,0,1
7542,507,4,0.0,2,1,1,60688.38,0,5,0,0,1,1,0
7543,777,1,0.0,2,1,0,21785.91,0,7,1,0,0,0,1
7544,566,3,0.0,1,0,0,188135.69,0,3,1,0,0,0,1
7545,732,7,0.0,2,1,0,154364.66,0,6,1,0,0,0,1
7546,697,10,0.0,2,1,0,61312.15,0,3,1,0,0,1,0
7547,555,4,128744.04,1,1,1,47454.93,0,5,1,0,0,0,1
7549,705,10,106731.58,1,1,0,137419.87,1,5,0,1,0,1,0
7550,688,7,123544.21,1,1,1,157664.02,0,4,1,0,0,1,0
7551,626,2,133968.96,2,1,0,148689.65,0,5,1,0,0,1,0
7553,719,8,0.0,1,1,1,165162.4,0,6,0,0,1,1,0
7554,706,6,87609.68,2,0,0,137674.55,1,5,0,0,1,0,1
7555,731,3,0.0,2,1,0,101371.72,0,6,0,0,1,0,1
7556,738,3,0.0,3,1,1,65066.48,1,5,0,0,1,0,1
7557,426,9,0.0,2,1,0,107876.91,0,7,1,0,0,0,1
7558,622,0,108960.0,2,1,0,111180.3,1,6,0,0,1,1,0
7559,701,2,0.0,2,1,0,115650.63,0,6,0,0,1,1,0
7560,512,6,144953.31,1,1,1,165035.17,0,5,1,0,0,0,1
7561,635,4,103544.88,2,1,0,193746.55,0,6,1,0,0,0,1
7562,685,6,0.0,1,1,0,58458.26,0,5,1,0,0,0,1
7563,609,7,0.0,2,0,1,52332.85,0,3,1,0,0,0,1
7564,598,1,101487.18,1,1,1,75959.1,1,4,0,1,0,0,1
7565,708,10,105355.81,1,1,0,123.07,1,9,1,0,0,0,1
7566,574,4,77967.5,1,1,0,167066.95,1,7,0,0,1,0,1
7567,629,5,0.0,4,0,0,117572.59,1,7,1,0,0,0,1
7568,422,4,0.0,2,1,1,7166.71,0,4,0,0,1,1,0
7569,656,8,120047.77,1,1,1,137173.39,0,5,0,0,1,0,1
7570,697,7,175464.85,3,1,0,116442.42,1,6,1,0,0,0,1
7571,718,8,79475.3,3,1,1,32421.32,1,6,1,0,0,0,1
7572,586,8,167735.69,2,0,1,104665.79,0,3,0,1,0,0,1
7573,481,8,0.0,2,1,0,44215.86,0,5,0,0,1,1,0
7574,749,1,74385.98,1,1,0,20164.47,0,8,1,0,0,1,0
7575,561,5,94754.0,1,1,1,26691.31,0,3,0,1,0,0,1
7576,676,4,0.0,1,0,1,107955.67,0,5,0,0,1,0,1
7577,615,3,86920.86,1,1,1,150048.37,0,4,0,1,0,0,1
7578,582,1,132077.48,2,1,0,192255.15,0,4,1,0,0,1,0
7579,601,10,127847.86,1,0,0,173245.68,0,4,1,0,0,0,1
7580,708,3,0.0,1,0,1,121457.88,1,5,1,0,0,0,1
7581,708,9,176702.36,2,1,1,104804.74,0,5,0,1,0,0,1
7582,797,10,83555.58,1,0,0,69767.14,0,4,0,1,0,1,0
7583,682,8,0.0,2,1,0,178373.43,0,10,1,0,0,0,1
7584,694,9,0.0,2,0,0,99924.04,0,3,0,0,1,1,0
7585,490,1,0.0,1,1,1,49594.19,1,3,1,0,0,1,0
7586,828,10,0.0,1,1,1,186071.14,0,4,0,0,1,0,1
7587,594,7,96858.35,1,1,0,77511.45,0,2,0,0,1,1,0
7588,579,1,0.0,2,1,1,54816.57,0,4,0,0,1,0,1
7589,723,0,0.0,2,0,1,61290.99,0,9,1,0,0,1,0
7590,619,8,132796.04,3,1,1,191821.35,1,4,0,1,0,1,0
7591,794,1,154970.54,1,0,1,156768.45,0,5,0,0,1,1,0
7592,674,3,88902.21,1,1,0,73731.32,0,5,0,1,0,0,1
7593,418,7,98738.92,1,1,0,122190.22,0,4,1,0,0,0,1
7594,502,8,0.0,2,1,1,123509.01,0,4,1,0,0,0,1
7595,678,6,0.0,1,1,0,8199.5,0,4,1,0,0,1,0
7596,599,10,137456.28,2,1,1,14113.11,0,5,0,1,0,0,1
7597,736,4,0.0,2,0,0,51705.01,0,5,1,0,0,0,1
7598,430,7,73937.02,1,1,0,161937.62,1,7,1,0,0,1,0
7599,537,7,158621.04,1,1,0,120892.96,1,4,1,0,0,1,0
7600,683,1,113257.2,1,1,1,65035.02,0,8,0,0,1,0,1
7601,828,9,0.0,1,0,1,164257.37,0,3,1,0,0,0,1
7602,691,9,116536.43,1,1,0,51987.99,0,5,1,0,0,1,0
7603,608,4,0.0,2,1,0,10899.63,1,3,0,0,1,1,0
7604,691,6,101070.69,1,1,0,177355.8,1,5,1,0,0,1,0
7605,718,6,0.0,2,0,1,63889.1,0,7,0,0,1,0,1
7606,680,3,127331.46,3,1,1,176433.6,0,5,0,1,0,1,0
7607,838,5,0.0,2,1,0,81313.51,0,4,0,0,1,1,0
7608,695,5,0.0,2,0,1,13998.88,0,4,0,0,1,1,0
7609,681,0,105969.42,1,1,0,5771.56,0,2,1,0,0,0,1
7610,762,5,119547.46,1,1,1,42693.65,0,5,1,0,0,0,1
7611,751,7,0.0,2,0,0,90839.61,0,5,0,0,1,0,1
7612,678,5,138668.18,1,1,1,54144.01,0,3,0,0,1,0,1
7613,634,7,51582.5,2,1,1,184312.88,0,3,1,0,0,1,0
7614,749,7,0.0,2,1,0,20306.79,0,4,1,0,0,0,1
7615,590,6,169902.92,1,1,1,128256.18,0,6,0,0,1,0,1
7616,610,4,87262.4,2,1,0,182720.07,0,6,1,0,0,1,0
7617,502,7,0.0,2,0,1,4082.52,0,5,1,0,0,0,1
7618,578,7,0.0,2,0,0,102233.73,0,6,1,0,0,1,0
7619,547,2,0.0,2,1,0,132002.83,0,4,1,0,0,1,0
7620,579,9,0.0,2,1,0,126838.7,0,4,1,0,0,1,0
7621,661,5,0.0,2,0,0,181461.46,0,2,1,0,0,0,1
7622,794,6,0.0,2,1,0,195325.74,0,8,1,0,0,0,1
7623,719,5,0.0,2,0,1,29132.43,0,4,1,0,0,0,1
7625,598,3,150348.37,1,1,1,173784.04,0,4,0,1,0,0,1
7626,822,3,115074.02,2,1,0,26249.86,0,4,0,1,0,1,0
7627,670,3,0.0,1,1,1,182650.15,0,3,0,0,1,1,0
7628,850,8,99986.98,1,1,0,196582.55,0,5,1,0,0,0,1
7630,705,8,166685.92,2,1,1,55313.51,0,4,0,1,0,0,1
7631,677,7,95312.8,1,1,1,62944.75,0,5,0,0,1,0,1
7632,736,4,202443.47,1,1,0,72375.03,0,5,1,0,0,0,1
7633,661,0,109493.62,1,0,0,188324.01,1,5,0,1,0,1,0
7634,501,9,88977.39,2,0,1,133403.07,0,9,0,1,0,0,1
7635,516,2,104982.57,1,1,0,157378.5,0,5,1,0,0,1,0
7636,517,8,154110.99,2,1,0,101240.08,1,3,0,1,0,1,0
7637,766,6,185714.28,1,1,1,102502.5,0,8,1,0,0,0,1
7638,520,3,116022.53,2,1,1,37577.66,0,4,0,1,0,1,0
7639,541,6,0.0,2,1,1,83456.67,0,5,1,0,0,0,1
7640,790,2,164011.48,1,1,0,199420.41,0,6,0,1,0,1,0
7641,797,9,0.0,2,1,1,24748.89,0,7,1,0,0,0,1
7642,811,1,101514.89,1,1,1,121765.0,0,3,1,0,0,0,1
7643,722,4,0.0,2,1,1,113666.48,0,6,0,0,1,1,0
7644,675,9,0.0,1,1,0,134110.93,0,5,1,0,0,0,1
7645,660,9,134599.33,2,1,0,183095.87,0,4,0,1,0,0,1
7646,566,10,147511.26,1,1,1,159891.03,0,7,0,0,1,0,1
7647,768,0,78396.08,1,1,1,8316.19,0,6,1,0,0,0,1
7648,610,5,0.0,2,0,0,63736.36,0,4,0,0,1,1,0
7649,715,3,110581.29,1,1,1,94715.24,0,7,1,0,0,1,0
7650,750,8,151836.36,2,1,0,68695.38,0,3,0,1,0,0,1
7651,431,5,83624.55,2,0,0,36899.62,0,3,0,1,0,0,1
7652,704,2,148197.15,2,1,0,182775.08,0,3,1,0,0,0,1
7653,535,5,122924.75,1,0,0,62390.59,1,5,0,0,1,1,0
7654,614,4,72594.0,1,1,1,76042.48,0,4,1,0,0,1,0
7655,748,4,115221.36,1,0,1,70956.75,0,5,1,0,0,0,1
7656,492,8,117808.74,2,1,1,67311.12,0,7,0,1,0,0,1
7657,573,7,147754.68,1,1,1,110454.46,0,3,1,0,0,0,1
7658,706,3,0.0,3,0,0,88479.02,1,6,0,0,1,1,0
7659,680,10,113292.17,1,1,1,122639.73,0,4,1,0,0,0,1
7660,458,5,0.0,2,1,0,79723.78,0,8,0,0,1,0,1
7661,612,2,115163.38,1,1,1,97677.52,1,5,0,1,0,0,1
7662,809,10,118098.62,1,1,1,100720.02,1,4,0,1,0,0,1
7663,590,9,0.0,2,1,1,104730.52,0,5,1,0,0,0,1
7664,602,8,0.0,1,1,1,22499.29,0,5,1,0,0,0,1
7665,540,0,120825.7,1,1,0,28257.89,0,4,0,0,1,0,1
7666,494,6,0.0,2,0,1,109988.09,0,2,1,0,0,0,1
7667,797,1,0.0,1,0,1,149991.32,0,2,1,0,0,0,1
7668,526,6,133845.28,2,1,1,45180.8,0,2,0,1,0,0,1
7669,631,7,0.0,2,1,0,181605.85,0,3,0,0,1,0,1
7670,576,5,108541.04,1,1,1,126469.09,0,3,1,0,0,1,0
7671,405,10,0.0,1,1,0,160810.85,1,5,1,0,0,0,1
7672,555,1,0.0,2,0,0,88146.86,0,4,1,0,0,0,1
7673,750,2,113817.06,1,0,0,88333.74,0,5,0,0,1,1,0
7674,665,8,137300.23,1,1,0,90174.83,0,9,1,0,0,0,1
7675,640,5,158024.38,1,1,0,81298.09,0,6,0,0,1,0,1
7676,457,7,127837.54,1,0,1,60013.17,0,5,1,0,0,1,0
7677,695,4,161533.0,1,1,0,100940.91,0,6,1,0,0,0,1
7678,645,7,161171.7,2,1,0,12599.94,1,6,1,0,0,0,1
7679,647,9,80958.36,1,1,1,128590.73,0,6,0,0,1,0,1
7680,808,7,0.0,2,0,1,23180.37,0,4,0,0,1,0,1
7681,641,2,146193.6,2,1,1,55796.83,1,8,1,0,0,0,1
7682,700,8,0.0,2,0,1,152097.02,0,4,0,0,1,0,1
7683,660,4,115021.76,1,0,1,162443.05,0,4,0,1,0,0,1
7684,615,1,126773.43,1,1,1,55551.26,0,4,0,0,1,0,1
7685,705,3,92889.91,1,1,1,109496.69,0,5,0,1,0,1,0
7686,718,9,0.0,2,1,1,72105.63,0,3,1,0,0,0,1
7687,754,5,146622.35,1,1,1,41815.22,1,6,1,0,0,0,1
7688,713,4,131038.14,1,1,0,74005.04,1,7,0,1,0,0,1
7689,587,6,88820.29,1,0,0,70224.34,0,2,1,0,0,1,0
7690,569,1,115406.97,1,0,0,145528.22,0,7,0,0,1,0,1
7691,568,3,132951.92,1,0,1,124486.28,0,6,1,0,0,1,0
7693,770,5,141788.63,2,0,0,164967.21,0,5,0,1,0,1,0
7695,723,10,90450.0,2,0,0,103379.31,1,2,0,1,0,1,0
7696,614,8,125997.22,1,1,1,128049.34,1,4,0,1,0,1,0
7697,601,3,0.0,2,1,0,54342.83,0,5,0,0,1,1,0
7698,592,9,0.0,4,1,1,13614.01,1,5,1,0,0,0,1
7699,605,9,0.0,2,0,1,35521.63,0,7,0,0,1,1,0
7700,752,4,144637.86,2,1,0,40496.72,0,5,0,0,1,1,0
7701,677,3,86616.35,1,0,0,91903.9,1,5,1,0,0,1,0
7702,850,8,0.0,2,1,0,178667.7,0,4,1,0,0,0,1
7703,608,2,127924.25,2,1,0,32202.61,0,5,0,1,0,1,0
7704,786,9,0.0,2,1,0,117034.32,0,6,0,0,1,1,0
7705,777,9,131240.61,1,1,1,163746.09,1,3,1,0,0,1,0
7706,667,5,0.0,2,1,1,20346.69,0,2,0,0,1,0,1
7707,848,5,120046.74,2,1,0,84710.65,0,7,0,0,1,0,1
7708,486,8,97819.36,1,0,1,120531.31,0,6,1,0,0,1,0
7710,506,3,0.0,1,1,1,144345.58,0,7,1,0,0,1,0
7711,612,9,161450.03,1,1,1,96961.0,1,5,0,1,0,0,1
7712,545,3,0.0,2,1,0,170307.43,0,4,1,0,0,0,1
7713,793,8,119496.25,2,1,0,29880.99,0,2,1,0,0,0,1
7714,682,9,0.0,2,1,1,195104.91,0,7,1,0,0,1,0
7716,684,9,100249.41,2,0,1,67599.69,0,4,1,0,0,0,1
7717,692,2,0.0,2,1,1,105983.09,0,4,0,0,1,0,1
7718,740,5,108028.08,2,0,0,25980.42,1,4,1,0,0,1,0
7721,757,1,122088.67,1,1,0,42581.09,0,4,0,1,0,0,1
7722,684,9,90544.0,1,0,1,4777.23,0,3,0,1,0,0,1
7723,691,6,0.0,2,0,1,178038.17,0,7,0,0,1,0,1
7724,842,3,141252.18,4,0,1,128521.16,1,6,1,0,0,0,1
7725,482,5,147813.05,2,0,0,109029.72,0,4,1,0,0,1,0
7726,735,6,134140.68,1,1,0,2267.88,0,4,1,0,0,0,1
7728,616,8,0.0,1,0,1,76456.17,0,4,1,0,0,1,0
7729,850,2,128548.49,4,1,0,75478.95,1,5,1,0,0,1,0
7730,635,10,122198.21,2,0,1,179144.54,0,4,1,0,0,0,1
7731,638,8,145177.84,1,1,0,193471.74,1,7,0,1,0,0,1
7732,820,2,94222.53,1,1,0,103570.8,0,4,0,0,1,1,0
7733,694,1,143212.22,1,0,0,102628.56,1,3,0,1,0,1,0
7734,713,3,0.0,2,1,0,55772.04,0,7,1,0,0,0,1
7735,543,6,143350.41,1,1,1,192070.16,1,6,0,1,0,0,1
7736,649,3,130931.83,1,1,1,144808.37,0,3,1,0,0,1,0
7737,777,4,137851.31,1,1,0,5008.23,1,3,1,0,0,1,0
7738,561,6,0.0,2,0,0,173680.39,0,6,1,0,0,0,1
7739,724,5,0.0,1,0,1,115753.94,0,4,0,0,1,0,1
7740,665,8,0.0,1,1,1,38928.48,1,7,0,0,1,1,0
7741,441,1,140614.15,1,0,1,174381.23,0,8,1,0,0,0,1
7742,579,3,118680.57,1,1,1,49829.8,0,4,0,0,1,0,1
7743,777,7,122917.69,1,1,1,76169.68,0,3,0,1,0,0,1
7744,739,0,0.0,2,0,0,133465.57,0,9,1,0,0,1,0
7745,660,5,131754.11,2,1,1,38761.61,0,5,1,0,0,0,1
7746,554,8,0.0,2,1,1,176779.46,0,5,1,0,0,1,0
7747,850,6,0.0,2,1,1,13159.9,0,7,1,0,0,1,0
7748,842,9,119948.09,1,1,0,48217.97,1,5,0,1,0,1,0
7749,785,1,0.0,1,1,0,134964.85,1,7,1,0,0,1,0
7750,550,0,0.0,2,1,1,184221.11,0,3,1,0,0,0,1
7751,750,6,0.0,2,0,0,19264.33,0,5,0,0,1,1,0
7752,490,3,97266.1,1,1,1,92797.23,0,3,0,0,1,1,0
7753,605,10,113690.83,1,1,0,33114.24,0,3,0,1,0,0,1
7754,563,6,99056.22,2,1,0,154347.95,1,4,0,0,1,1,0
7755,675,8,0.0,2,1,1,184842.21,0,7,1,0,0,0,1
7756,621,7,116338.68,1,1,1,155743.48,0,5,0,0,1,1,0
7757,850,6,97339.99,1,0,1,88815.25,0,5,1,0,0,0,1
7758,711,3,0.0,2,1,1,193747.57,0,2,1,0,0,0,1
7759,549,1,137592.31,2,0,1,116548.02,1,7,0,1,0,1,0
7760,764,6,108760.27,2,1,0,166324.79,1,3,0,1,0,0,1
7761,627,3,128770.88,2,1,1,40199.01,0,5,0,1,0,0,1
7762,850,2,0.0,2,0,0,51919.04,0,7,1,0,0,1,0
7763,614,1,44054.84,1,1,1,73329.08,0,5,0,0,1,1,0
7764,685,2,119657.53,1,1,0,145387.05,1,5,0,1,0,1,0
7765,683,7,108797.63,2,0,0,140763.18,0,8,0,1,0,1,0
7766,643,2,0.0,2,0,0,67979.35,0,5,0,0,1,0,1
7767,561,1,102025.32,1,1,0,133051.64,1,5,0,1,0,1,0
7768,601,9,122446.61,2,1,0,86791.9,0,6,0,0,1,1,0
7769,766,7,158786.67,2,0,1,47579.25,0,6,1,0,0,1,0
7770,699,3,125689.29,1,1,1,151623.71,0,8,1,0,0,0,1
7771,850,1,154640.41,1,1,1,164039.51,0,4,0,1,0,0,1
7772,792,4,146710.76,1,1,0,16528.4,1,9,0,1,0,1,0
7774,850,5,129305.09,2,0,1,19244.58,0,7,0,1,0,0,1
7775,628,10,0.0,2,1,0,103832.58,0,4,0,0,1,0,1
7777,711,0,82844.33,2,0,1,1408.68,0,5,1,0,0,1,0
7778,583,2,0.0,2,0,1,5985.36,0,4,0,0,1,1,0
7779,757,0,0.0,2,1,0,37460.05,0,4,1,0,0,0,1
7780,749,10,76692.22,1,0,1,30396.43,0,4,0,1,0,1,0
7781,705,7,117715.84,1,1,0,2498.67,0,7,1,0,0,0,1
7782,585,8,87105.32,1,1,1,55346.14,0,4,1,0,0,0,1
7783,437,6,0.0,1,1,0,148330.97,1,6,1,0,0,1,0
7785,738,9,0.0,2,1,1,48644.94,0,3,1,0,0,0,1
7786,586,10,66948.67,2,1,1,140759.03,0,4,0,0,1,1,0
7787,627,9,0.0,2,1,1,107712.42,0,6,1,0,0,1,0
7789,606,3,99897.53,1,0,0,37054.65,0,8,0,1,0,0,1
7790,674,3,0.0,1,1,1,173940.59,0,4,1,0,0,0,1
7791,584,6,152622.34,1,1,0,99298.8,0,4,0,1,0,1,0
7792,590,8,0.0,2,1,0,62933.03,0,5,1,0,0,0,1
7793,585,4,138227.19,2,1,1,55287.84,0,5,1,0,0,0,1
7794,508,2,111395.53,1,0,1,48197.06,0,4,1,0,0,1,0
7795,458,7,84386.57,1,1,0,178642.73,0,5,0,1,0,0,1
7796,692,3,0.0,2,1,1,8282.22,0,4,1,0,0,1,0
7797,502,5,174673.65,2,1,0,33300.56,0,7,0,1,0,0,1
7798,518,3,0.0,2,1,0,76515.79,0,4,1,0,0,0,1
7799,660,5,109019.65,2,1,1,33680.56,0,3,0,1,0,0,1
7800,698,1,107906.75,1,1,0,168886.39,1,4,0,1,0,1,0
7801,678,7,128914.97,1,0,0,191746.23,1,6,1,0,0,0,1
7803,619,8,124099.13,1,0,0,23904.52,0,5,0,1,0,1,0
7804,684,9,122471.09,1,0,1,15807.07,0,4,0,1,0,0,1
7805,635,3,134692.4,2,1,1,83773.02,0,5,1,0,0,0,1
7806,680,4,123816.5,1,1,1,90162.35,0,3,1,0,0,1,0
7807,608,3,106288.54,1,1,1,36639.25,0,5,0,1,0,0,1
7808,603,7,127723.25,2,1,0,139469.11,1,2,0,1,0,1,0
7809,579,2,145843.82,1,1,1,198402.37,1,6,0,0,1,0,1
7810,756,2,148200.72,1,0,0,194584.48,0,2,0,1,0,1,0
7811,611,2,104145.65,1,0,0,159629.64,0,4,1,0,0,0,1
7812,532,8,142755.25,1,0,0,34231.48,0,5,0,1,0,0,1
7814,647,3,168560.46,2,0,0,90270.16,0,5,0,1,0,1,0
7815,583,8,0.0,1,1,0,47848.56,0,7,1,0,0,0,1
7816,774,2,132193.94,2,1,1,162865.52,0,5,0,1,0,0,1
7817,677,9,0.0,1,0,1,168650.4,0,3,1,0,0,0,1
7818,542,8,139330.1,1,0,0,54372.37,0,5,0,1,0,0,1
7819,613,0,0.0,2,0,1,133897.32,0,5,0,0,1,0,1
7820,666,5,0.0,2,1,0,147878.05,0,2,1,0,0,0,1
7821,777,2,134571.5,1,0,1,118313.38,0,6,1,0,0,1,0
7822,581,2,143829.2,2,1,0,181224.24,1,5,0,1,0,0,1
7823,705,7,0.0,2,1,0,7921.57,0,4,1,0,0,0,1
7824,673,8,133444.97,1,0,1,5708.19,0,5,1,0,0,1,0
