,CreditScore,Geography,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,gender_0,gender_1
7096,453,Germany,40,1,111524.49,1,1,1,120373.84,1,2,1,0
7097,668,France,37,7,128645.67,1,1,0,92149.64,0,2,1,0
7098,762,Germany,35,1,117458.51,1,0,1,178361.48,1,2,0,1
7099,633,France,39,9,129189.15,2,0,0,170998.83,0,2,1,0
7100,647,Spain,33,7,121260.19,2,1,0,77216.48,0,2,0,1
7101,796,Spain,56,6,94231.13,1,0,0,121164.6,1,4,0,1
7102,733,France,39,1,0.0,2,1,1,141841.31,0,2,0,1
7103,556,France,34,8,163757.06,1,1,1,104000.06,0,2,0,1
7104,489,Spain,58,4,0.0,2,1,1,191419.32,0,4,0,1
7105,639,France,22,4,0.0,2,1,0,28188.96,0,1,0,1
7106,715,France,35,2,141005.47,1,1,1,60407.93,0,2,0,1
7107,807,Germany,42,9,105356.09,2,1,1,130489.37,0,3,1,0
7108,714,Spain,34,5,0.0,2,1,0,193040.32,0,2,0,1
7109,626,Germany,23,6,85897.95,1,1,0,109742.8,0,1,1,0
7110,697,France,36,7,0.0,2,1,1,74760.32,0,2,0,1
7111,850,Germany,31,4,164672.66,1,0,1,61936.1,0,2,1,0
7112,737,Germany,45,2,99169.67,2,1,1,78650.95,0,3,1,0
7113,812,France,29,6,0.0,2,0,0,168023.6,0,1,0,1
7114,583,France,36,8,0.0,2,0,1,5571.59,0,2,0,1
7115,730,Germany,37,5,124053.03,1,1,0,118591.67,0,2,1,0
7116,677,France,36,4,0.0,2,1,0,7824.31,0,2,0,1
7117,748,Germany,40,3,103499.09,2,0,0,38153.19,0,2,1,0
7118,753,Germany,38,9,151766.71,1,1,1,180829.99,0,2,1,0
7119,634,Spain,36,1,0.0,1,1,1,143960.72,0,2,1,0
7120,622,France,29,7,101486.96,1,1,1,8788.35,0,1,0,1
7121,699,Germany,36,2,123601.56,2,1,0,103557.85,0,2,0,1
7122,570,Germany,38,1,127201.58,1,1,0,147168.28,1,2,0,1
7123,552,Germany,33,3,144962.74,1,1,0,58844.84,1,2,0,1
7124,619,France,48,4,0.0,1,0,0,18094.96,1,3,1,0
7125,714,Spain,33,8,122017.19,1,0,0,162515.17,0,2,0,1
7126,503,Spain,32,9,100262.88,2,1,1,157921.25,0,2,0,1
7127,685,Spain,43,6,117302.62,1,0,0,68701.73,0,3,1,0
7128,606,France,35,0,135984.15,2,1,0,186778.89,0,2,1,0
7129,678,France,38,3,0.0,2,1,0,66561.6,0,2,0,1
7130,724,Germany,31,2,160997.54,2,0,1,64831.36,0,2,0,1
7131,779,Germany,37,2,128389.63,1,1,1,6589.16,1,2,1,0
7132,638,Spain,35,1,0.0,2,1,0,165370.66,0,2,0,1
7133,610,Spain,50,5,130554.51,3,1,0,184758.17,1,3,1,0
7134,646,Germany,57,6,90212.0,1,1,0,13911.27,1,4,1,0
7135,628,France,29,9,71996.29,1,1,1,34857.46,0,1,1,0
7136,528,France,32,4,85615.66,2,1,0,156192.43,0,2,1,0
7137,432,France,27,6,62339.81,2,0,0,53874.67,0,1,1,0
7138,622,Spain,47,6,142319.03,1,0,0,100183.05,0,3,1,0
7139,721,France,54,5,0.0,2,1,1,4493.12,0,4,0,1
7140,614,Spain,36,5,0.0,2,1,0,130610.78,0,2,0,1
7141,634,France,24,2,87413.19,1,1,0,63340.65,0,1,1,0
7142,742,France,29,4,0.0,2,1,1,180066.59,0,1,1,0
7143,516,France,45,4,0.0,1,1,0,95273.73,1,3,1,0
7144,718,France,35,3,97560.16,1,1,1,53511.74,0,2,0,1
7145,636,Germany,30,8,141787.31,2,1,1,109685.61,0,1,0,1
7146,691,Spain,36,7,129934.64,1,0,0,75664.56,1,2,0,1
7147,698,France,37,2,166178.02,2,1,1,71972.95,0,2,1,0
7148,712,Spain,39,5,163097.55,2,1,1,23702.42,0,2,1,0
7149,659,France,20,8,0.0,2,0,0,112572.02,0,0,0,1
7150,573,Spain,44,8,0.0,2,0,0,62424.46,0,3,0,1
7151,778,Germany,35,1,151958.19,3,1,1,131238.37,1,2,1,0
7152,732,France,46,0,0.0,2,1,1,184350.78,0,3,0,1
7153,550,Germany,33,4,118400.91,1,0,1,13999.64,1,2,0,1
7154,790,Spain,20,8,0.0,2,1,0,168152.76,0,0,0,1
7155,665,Germany,43,2,116322.27,4,1,0,35640.12,1,3,1,0
7156,728,Spain,43,5,0.0,1,1,1,120088.17,0,3,1,0
7157,645,Spain,29,4,0.0,2,1,1,74346.11,0,1,1,0
7158,647,Germany,30,6,143138.91,2,1,0,2955.46,0,1,0,1
7159,596,Spain,32,4,0.0,2,0,1,146504.35,0,2,0,1
7160,610,France,40,9,0.0,1,1,1,149602.54,0,2,0,1
7161,512,France,36,0,129804.17,1,1,0,53020.9,0,2,0,1
7162,768,Germany,37,9,108308.11,1,1,0,41788.25,1,2,0,1
7163,666,Germany,30,3,110153.27,1,0,1,74849.46,0,1,0,1
7164,700,Germany,30,4,116377.48,1,1,1,134417.31,0,1,1,0
7165,651,Germany,37,10,117791.06,2,1,1,75837.58,0,2,1,0
7166,542,Spain,26,2,0.0,2,1,1,54869.54,0,1,1,0
7167,686,France,35,8,105419.73,1,1,0,35356.46,0,2,1,0
7168,850,Germany,47,4,99219.47,2,1,1,122141.13,0,3,1,0
7169,658,Germany,55,8,119327.93,1,0,1,119439.66,0,4,1,0
7170,448,France,36,6,83947.12,2,1,0,81999.53,0,2,1,0
7171,609,Spain,32,4,99883.16,1,1,1,120594.85,0,2,0,1
7172,704,France,50,4,165438.26,1,1,0,120770.75,1,3,0,1
7173,698,France,31,1,156111.24,1,0,0,134790.74,0,2,0,1
7174,759,France,44,2,111095.58,2,1,0,100137.7,0,3,0,1
7175,677,France,56,0,119963.45,1,0,0,158325.87,1,4,1,0
7176,544,Spain,22,4,0.0,2,1,0,70007.67,0,1,0,1
7177,567,Spain,35,8,153137.74,1,1,0,88659.07,0,2,0,1
7178,490,Spain,40,6,156111.08,1,0,0,190889.13,0,2,0,1
7179,626,France,34,7,113014.7,2,1,1,56646.28,0,2,0,1
7180,718,Germany,43,5,132615.73,2,1,0,32999.1,0,3,0,1
7181,616,France,44,5,102016.38,1,0,1,178235.37,1,3,0,1
7182,772,France,35,9,0.0,1,0,1,25448.31,0,2,1,0
7183,561,France,32,5,0.0,2,1,0,84871.99,0,2,0,1
7184,814,France,49,8,0.0,2,0,0,157822.54,0,3,0,1
7185,651,France,56,4,0.0,1,0,0,84383.22,1,4,1,0
7186,538,Germany,42,4,80380.24,1,1,0,119216.46,0,3,1,0
7187,600,France,26,6,108909.12,1,1,0,82547.01,0,1,1,0
7188,654,France,35,2,90865.8,1,1,1,86764.46,0,2,1,0
7189,622,France,40,4,99799.76,2,1,0,197372.13,0,2,0,1
7190,682,France,28,10,200724.96,1,0,1,82872.64,1,1,0,1
7191,610,Spain,37,10,140363.95,2,1,1,129563.86,0,2,1,0
7192,795,France,36,1,151844.64,1,1,1,135388.89,0,2,1,0
7193,557,France,27,2,0.0,2,0,1,4497.55,0,1,1,0
7194,824,Germany,49,8,133231.48,1,1,1,67885.37,0,3,0,1
7195,698,France,27,7,0.0,2,1,0,111471.55,0,1,0,1
7196,630,France,36,8,126598.99,2,1,1,134407.93,0,2,1,0
7197,694,France,47,4,0.0,2,1,0,197528.62,0,3,0,1
7198,681,France,58,8,93173.88,1,1,1,139761.25,0,4,1,0
7199,721,Spain,32,10,0.0,1,1,0,136119.96,1,2,1,0
7200,563,Germany,44,7,105007.31,2,1,1,197812.16,0,3,0,1
7201,654,Spain,32,2,0.0,1,1,1,51972.92,1,2,1,0
7202,659,Spain,27,4,0.0,2,1,0,99341.87,0,1,0,1
7203,674,Germany,44,4,131593.85,1,0,1,171345.02,1,3,1,0
7204,576,Germany,44,9,119530.52,1,1,0,119056.68,1,3,0,1
7205,566,Germany,54,4,118614.6,2,1,1,172601.62,0,4,0,1
7206,545,Germany,37,9,95829.13,2,0,1,104936.88,0,2,0,1
7207,798,France,36,1,0.0,2,1,1,159044.1,0,2,0,1
7208,757,France,38,0,0.0,1,1,0,83263.06,0,2,0,1
7209,641,France,50,6,153590.73,2,1,1,130910.78,0,3,0,1
7210,718,France,29,2,0.0,1,1,0,126336.72,0,1,0,1
7211,623,France,35,0,130557.24,1,1,1,47880.71,0,2,1,0
7212,644,France,40,8,93183.19,1,1,0,73882.49,0,2,0,1
7213,586,France,58,7,151933.63,1,1,0,162960.05,1,4,0,1
7214,500,Germany,30,2,125495.64,2,1,1,68807.47,0,1,0,1
7215,583,France,42,7,0.0,2,1,0,144039.05,0,3,1,0
7216,595,Germany,26,8,118547.72,1,1,1,151192.18,0,1,1,0
7217,670,Spain,43,1,97792.21,1,0,0,120225.62,0,3,0,1
7218,610,France,41,6,0.0,3,0,0,56118.81,1,3,0,1
7219,660,France,40,8,167181.01,1,1,1,185156.94,0,2,1,0
7220,580,Germany,35,9,121355.19,1,0,1,35671.45,0,2,0,1
7221,676,Spain,35,0,0.0,2,0,0,139911.58,0,2,0,1
7222,578,France,46,5,113226.47,1,1,0,56770.76,0,3,0,1
7223,579,France,33,1,118392.75,1,1,1,157564.75,0,2,1,0
7224,711,Germany,52,8,145262.54,1,0,1,131473.31,0,4,1,0
7225,692,France,40,6,163505.16,1,0,0,90424.09,0,2,0,1
7226,760,Spain,33,1,118114.28,2,0,1,156660.21,0,2,1,0
7227,630,Germany,51,0,108449.23,3,0,0,88372.69,1,4,1,0
7228,808,France,32,1,0.0,2,1,1,46200.71,0,2,0,1
7229,611,Germany,36,10,103294.56,1,1,0,160548.12,0,2,1,0
7230,697,France,42,1,0.0,1,1,0,1262.83,1,3,1,0
7231,655,France,38,6,0.0,1,1,1,188639.28,0,2,1,0
7232,601,Spain,28,6,0.0,2,1,0,14665.28,0,1,0,1
7233,755,France,42,2,119919.12,1,1,0,156868.21,0,3,0,1
7234,553,France,37,1,0.0,1,1,0,30461.55,0,2,0,1
7235,723,France,28,4,0.0,2,1,1,123885.88,0,1,0,1
7236,507,Spain,34,4,0.0,2,1,1,60688.38,0,2,1,0
7237,777,France,43,1,0.0,2,1,0,21785.91,0,3,0,1
7238,566,France,34,3,0.0,1,0,0,188135.69,0,2,0,1
7239,732,France,26,7,0.0,2,1,0,154364.66,0,1,0,1
7240,697,France,42,10,0.0,2,1,0,61312.15,0,3,1,0
7241,555,France,29,4,128744.04,1,1,1,47454.93,0,1,0,1
7242,705,Germany,44,10,106731.58,1,1,0,137419.87,1,3,1,0
7243,688,France,38,7,123544.21,1,1,1,157664.02,0,2,1,0
7244,626,France,37,2,133968.96,2,1,0,148689.65,0,2,1,0
7245,719,Spain,35,8,0.0,1,1,1,165162.4,0,2,1,0
7246,706,Spain,30,6,87609.68,2,0,0,137674.55,1,1,0,1
7247,731,Spain,41,3,0.0,2,1,0,101371.72,0,3,0,1
7248,738,Spain,49,3,0.0,3,1,1,65066.48,1,3,0,1
7249,426,France,34,9,0.0,2,1,0,107876.91,0,2,0,1
7250,622,Spain,36,0,108960.0,2,1,0,111180.3,1,2,1,0
7251,701,Spain,30,2,0.0,2,1,0,115650.63,0,1,1,0
7252,512,France,51,6,144953.31,1,1,1,165035.17,0,4,0,1
7253,635,France,41,4,103544.88,2,1,0,193746.55,0,3,0,1
7254,685,France,33,6,0.0,1,1,0,58458.26,0,2,0,1
7255,609,France,53,7,0.0,2,0,1,52332.85,0,4,0,1
7256,598,Germany,38,1,101487.18,1,1,1,75959.1,1,2,0,1
7257,708,France,52,10,105355.81,1,1,0,123.07,1,4,0,1
7258,574,Spain,36,4,77967.5,1,1,0,167066.95,1,2,0,1
7259,629,France,44,5,0.0,4,0,0,117572.59,1,3,0,1
7260,422,Spain,54,4,0.0,2,1,1,7166.71,0,4,1,0
7261,656,Spain,28,8,120047.77,1,1,1,137173.39,0,1,0,1
7262,697,France,32,7,175464.85,3,1,0,116442.42,1,2,0,1
7263,718,France,52,8,79475.3,3,1,1,32421.32,1,4,0,1
7264,586,Germany,37,8,167735.69,2,0,1,104665.79,0,2,0,1
7265,481,Spain,37,8,0.0,2,1,0,44215.86,0,2,1,0
7266,749,France,33,1,74385.98,1,1,0,20164.47,0,2,1,0
7267,561,Germany,49,5,94754.0,1,1,1,26691.31,0,3,0,1
7268,676,Spain,27,4,0.0,1,0,1,107955.67,0,1,0,1
7269,615,Germany,43,3,86920.86,1,1,1,150048.37,0,3,0,1
7270,582,France,39,1,132077.48,2,1,0,192255.15,0,2,1,0
7271,601,France,40,10,127847.86,1,0,0,173245.68,0,2,0,1
7272,708,France,34,3,0.0,1,0,1,121457.88,1,2,0,1
7273,708,Germany,42,9,176702.36,2,1,1,104804.74,0,3,0,1
7274,797,Germany,33,10,83555.58,1,0,0,69767.14,0,2,1,0
7275,682,France,26,8,0.0,2,1,0,178373.43,0,1,0,1
7276,694,Spain,39,9,0.0,2,0,0,99924.04,0,2,1,0
7277,490,France,40,1,0.0,1,1,1,49594.19,1,2,1,0
7278,828,Spain,42,10,0.0,1,1,1,186071.14,0,3,0,1
7279,594,Spain,38,7,96858.35,1,1,0,77511.45,0,2,1,0
7280,579,Spain,33,1,0.0,2,1,1,54816.57,0,2,0,1
7281,723,France,35,0,0.0,2,0,1,61290.99,0,2,1,0
7282,619,Germany,42,8,132796.04,3,1,1,191821.35,1,3,1,0
7283,794,Spain,30,1,154970.54,1,0,1,156768.45,0,1,1,0
7284,674,Germany,44,3,88902.21,1,1,0,73731.32,0,3,0,1
7285,418,France,28,7,98738.92,1,1,0,122190.22,0,1,0,1
7286,502,France,33,8,0.0,2,1,1,123509.01,0,2,0,1
7287,678,France,50,6,0.0,1,1,0,8199.5,0,3,1,0
7288,599,Germany,40,10,137456.28,2,1,1,14113.11,0,2,0,1
7289,736,France,29,4,0.0,2,0,0,51705.01,0,1,0,1
7290,430,France,60,7,73937.02,1,1,0,161937.62,1,4,1,0
7291,537,France,45,7,158621.04,1,1,0,120892.96,1,3,1,0
7292,683,Spain,30,1,113257.2,1,1,1,65035.02,0,1,0,1
7293,828,France,31,9,0.0,1,0,1,164257.37,0,2,0,1
7294,691,France,29,9,116536.43,1,1,0,51987.99,0,1,1,0
7295,608,Spain,28,4,0.0,2,1,0,10899.63,1,1,1,0
7296,691,France,60,6,101070.69,1,1,0,177355.8,1,4,1,0
7297,718,Spain,39,6,0.0,2,0,1,63889.1,0,2,0,1
7298,680,Germany,31,3,127331.46,3,1,1,176433.6,0,2,1,0
7299,838,Spain,41,5,0.0,2,1,0,81313.51,0,3,1,0
7300,695,Spain,31,5,0.0,2,0,1,13998.88,0,2,1,0
7301,681,France,46,0,105969.42,1,1,0,5771.56,0,3,0,1
7302,762,France,36,5,119547.46,1,1,1,42693.65,0,2,0,1
7303,751,Spain,38,7,0.0,2,0,0,90839.61,0,2,0,1
7304,678,Spain,28,5,138668.18,1,1,1,54144.01,0,1,0,1
7305,634,France,37,7,51582.5,2,1,1,184312.88,0,2,1,0
7306,749,France,37,7,0.0,2,1,0,20306.79,0,2,0,1
7307,590,Spain,37,6,169902.92,1,1,1,128256.18,0,2,0,1
7308,610,France,27,4,87262.4,2,1,0,182720.07,0,1,1,0
7309,502,France,33,7,0.0,2,0,1,4082.52,0,2,0,1
7310,578,France,40,7,0.0,2,0,0,102233.73,0,2,1,0
7311,547,France,32,2,0.0,2,1,0,132002.83,0,2,1,0
7312,579,France,27,9,0.0,2,1,0,126838.7,0,1,1,0
7313,661,France,39,5,0.0,2,0,0,181461.46,0,2,0,1
7314,794,France,46,6,0.0,2,1,0,195325.74,0,3,0,1
7315,719,France,61,5,0.0,2,0,1,29132.43,0,5,0,1
7316,598,Germany,19,3,150348.37,1,1,1,173784.04,0,0,0,1
7317,822,Germany,46,3,115074.02,2,1,0,26249.86,0,3,1,0
7318,670,Spain,40,3,0.0,1,1,1,182650.15,0,2,1,0
7319,850,France,28,8,99986.98,1,1,0,196582.55,0,1,0,1
7320,705,Germany,42,8,166685.92,2,1,1,55313.51,0,3,0,1
7321,677,Spain,40,7,95312.8,1,1,1,62944.75,0,2,0,1
7322,736,France,43,4,202443.47,1,1,0,72375.03,0,3,0,1
7323,661,Germany,47,0,109493.62,1,0,0,188324.01,1,3,1,0
7324,501,Germany,38,9,88977.39,2,0,1,133403.07,0,2,0,1
7325,516,France,29,2,104982.57,1,1,0,157378.5,0,1,1,0
7326,517,Germany,59,8,154110.99,2,1,0,101240.08,1,4,1,0
7327,766,France,32,6,185714.28,1,1,1,102502.5,0,2,0,1
7328,520,Germany,23,3,116022.53,2,1,1,37577.66,0,1,1,0
7329,541,France,46,6,0.0,2,1,1,83456.67,0,3,0,1
7330,790,Germany,34,2,164011.48,1,1,0,199420.41,0,2,1,0
7331,797,France,31,9,0.0,2,1,1,24748.89,0,2,0,1
7332,811,France,40,1,101514.89,1,1,1,121765.0,0,2,0,1
7333,722,Spain,32,4,0.0,2,1,1,113666.48,0,2,1,0
7334,675,France,28,9,0.0,1,1,0,134110.93,0,1,0,1
7335,660,Germany,39,9,134599.33,2,1,0,183095.87,0,2,0,1
7336,566,Spain,32,10,147511.26,1,1,1,159891.03,0,2,0,1
7337,768,France,25,0,78396.08,1,1,1,8316.19,0,1,0,1
7338,610,Spain,31,5,0.0,2,0,0,63736.36,0,2,1,0
7339,715,France,31,3,110581.29,1,1,1,94715.24,0,2,1,0
7340,750,Germany,42,8,151836.36,2,1,0,68695.38,0,3,0,1
7341,431,Germany,45,5,83624.55,2,0,0,36899.62,0,3,0,1
7342,704,France,24,2,148197.15,2,1,0,182775.08,0,1,0,1
7343,535,Spain,30,5,122924.75,1,0,0,62390.59,1,1,1,0
7344,614,France,38,4,72594.0,1,1,1,76042.48,0,2,1,0
7345,748,France,38,4,115221.36,1,0,1,70956.75,0,2,0,1
7346,492,Germany,51,8,117808.74,2,1,1,67311.12,0,4,0,1
7347,573,France,40,7,147754.68,1,1,1,110454.46,0,2,0,1
7348,706,Spain,53,3,0.0,3,0,0,88479.02,1,4,1,0
7349,680,France,31,10,113292.17,1,1,1,122639.73,0,2,0,1
7350,458,Spain,36,5,0.0,2,1,0,79723.78,0,2,0,1
7351,612,Germany,44,2,115163.38,1,1,1,97677.52,1,3,0,1
7352,809,Germany,50,10,118098.62,1,1,1,100720.02,1,3,0,1
7353,590,France,39,9,0.0,2,1,1,104730.52,0,2,0,1
7354,602,France,35,8,0.0,1,1,1,22499.29,0,2,0,1
7355,540,Spain,37,0,120825.7,1,1,0,28257.89,0,2,0,1
7356,494,France,25,6,0.0,2,0,1,109988.09,0,1,0,1
7357,797,France,29,1,0.0,1,0,1,149991.32,0,1,0,1
7358,526,Germany,61,6,133845.28,2,1,1,45180.8,0,5,0,1
7359,631,Spain,38,7,0.0,2,1,0,181605.85,0,2,0,1
7360,576,France,29,5,108541.04,1,1,1,126469.09,0,1,1,0
7361,405,France,39,10,0.0,1,1,0,160810.85,1,2,0,1
7362,555,France,30,1,0.0,2,0,0,88146.86,0,1,0,1
7363,750,Spain,37,2,113817.06,1,0,0,88333.74,0,2,1,0
7364,665,France,28,8,137300.23,1,1,0,90174.83,0,1,0,1
7365,640,Spain,37,5,158024.38,1,1,0,81298.09,0,2,0,1
7366,457,France,33,7,127837.54,1,0,1,60013.17,0,2,1,0
7367,695,France,36,4,161533.0,1,1,0,100940.91,0,2,0,1
7368,645,France,31,7,161171.7,2,1,0,12599.94,1,2,0,1
7369,647,Spain,32,9,80958.36,1,1,1,128590.73,0,2,0,1
7370,808,Spain,25,7,0.0,2,0,1,23180.37,0,1,0,1
7371,641,France,33,2,146193.6,2,1,1,55796.83,1,2,0,1
7372,700,Spain,29,8,0.0,2,0,1,152097.02,0,1,0,1
7373,660,Germany,26,4,115021.76,1,0,1,162443.05,0,1,0,1
7374,615,Spain,41,1,126773.43,1,1,1,55551.26,0,3,0,1
7375,705,Germany,40,3,92889.91,1,1,1,109496.69,0,2,1,0
7376,718,France,48,9,0.0,2,1,1,72105.63,0,3,0,1
7377,754,France,61,5,146622.35,1,1,1,41815.22,1,5,0,1
7378,713,Germany,45,4,131038.14,1,1,0,74005.04,1,3,0,1
7379,587,France,46,6,88820.29,1,0,0,70224.34,0,3,1,0
7380,569,Spain,31,1,115406.97,1,0,0,145528.22,0,2,0,1
7381,568,France,38,3,132951.92,1,0,1,124486.28,0,2,1,0
7382,770,Germany,46,5,141788.63,2,0,0,164967.21,0,3,1,0
7383,723,Germany,47,10,90450.0,2,0,0,103379.31,1,3,1,0
7384,614,Germany,39,8,125997.22,1,1,1,128049.34,1,2,1,0
7385,601,Spain,41,3,0.0,2,1,0,54342.83,0,3,1,0
7386,592,France,60,9,0.0,4,1,1,13614.01,1,4,0,1
7387,605,Spain,36,9,0.0,2,0,1,35521.63,0,2,1,0
7388,752,Spain,31,4,144637.86,2,1,0,40496.72,0,2,1,0
7389,677,France,29,3,86616.35,1,0,0,91903.9,1,1,1,0
7390,850,France,31,8,0.0,2,1,0,178667.7,0,2,0,1
7391,608,Germany,48,2,127924.25,2,1,0,32202.61,0,3,1,0
7392,786,Spain,34,9,0.0,2,1,0,117034.32,0,2,1,0
7393,777,France,29,9,131240.61,1,1,1,163746.09,1,1,1,0
7394,667,Spain,31,5,0.0,2,1,1,20346.69,0,2,0,1
7395,848,Spain,35,5,120046.74,2,1,0,84710.65,0,2,0,1
7396,486,France,39,8,97819.36,1,0,1,120531.31,0,2,1,0
7397,506,France,40,3,0.0,1,1,1,144345.58,0,2,1,0
7398,612,Germany,46,9,161450.03,1,1,1,96961.0,1,3,0,1
7399,545,France,30,3,0.0,2,1,0,170307.43,0,1,0,1
7400,793,France,56,8,119496.25,2,1,0,29880.99,0,4,0,1
7401,682,France,30,9,0.0,2,1,1,195104.91,0,1,1,0
7402,684,France,32,9,100249.41,2,0,1,67599.69,0,2,0,1
7403,692,Spain,46,2,0.0,2,1,1,105983.09,0,3,0,1
7404,740,France,60,5,108028.08,2,0,0,25980.42,1,4,1,0
7405,757,Germany,33,1,122088.67,1,1,0,42581.09,0,2,0,1
7406,684,Germany,18,9,90544.0,1,0,1,4777.23,0,0,0,1
7407,691,Spain,35,6,0.0,2,0,1,178038.17,0,2,0,1
7408,842,France,44,3,141252.18,4,0,1,128521.16,1,3,0,1
7409,482,France,35,5,147813.05,2,0,0,109029.72,0,2,1,0
7410,735,France,55,6,134140.68,1,1,0,2267.88,0,4,0,1
7411,616,France,31,8,0.0,1,0,1,76456.17,0,2,1,0
7412,850,France,35,2,128548.49,4,1,0,75478.95,1,2,1,0
7413,635,France,43,10,122198.21,2,0,1,179144.54,0,3,0,1
7414,638,Germany,42,8,145177.84,1,1,0,193471.74,1,3,0,1
7415,820,Spain,31,2,94222.53,1,1,0,103570.8,0,2,1,0
7416,694,Germany,58,1,143212.22,1,0,0,102628.56,1,4,1,0
7417,713,France,41,3,0.0,2,1,0,55772.04,0,3,0,1
7418,543,Germany,41,6,143350.41,1,1,1,192070.16,1,3,0,1
7419,649,France,41,3,130931.83,1,1,1,144808.37,0,3,1,0
7420,777,France,30,4,137851.31,1,1,0,5008.23,1,1,1,0
7421,561,France,33,6,0.0,2,0,0,173680.39,0,2,0,1
7422,724,Spain,41,5,0.0,1,0,1,115753.94,0,3,0,1
7423,665,Spain,51,8,0.0,1,1,1,38928.48,1,4,1,0
7424,441,France,60,1,140614.15,1,0,1,174381.23,0,4,0,1
7425,579,Spain,22,3,118680.57,1,1,1,49829.8,0,1,0,1
7426,777,Germany,35,7,122917.69,1,1,1,76169.68,0,2,0,1
7427,739,France,36,0,0.0,2,0,0,133465.57,0,2,1,0
7428,660,France,40,5,131754.11,2,1,1,38761.61,0,2,0,1
7429,554,France,35,8,0.0,2,1,1,176779.46,0,2,1,0
7430,850,France,24,6,0.0,2,1,1,13159.9,0,1,1,0
7431,842,Germany,35,9,119948.09,1,1,0,48217.97,1,2,1,0
7432,785,France,38,1,0.0,1,1,0,134964.85,1,2,1,0
7433,550,France,25,0,0.0,2,1,1,184221.11,0,1,0,1
7434,750,Spain,39,6,0.0,2,0,0,19264.33,0,2,1,0
7435,490,Spain,38,3,97266.1,1,1,1,92797.23,0,2,1,0
7436,605,Germany,28,10,113690.83,1,1,0,33114.24,0,1,0,1
7437,563,Spain,42,6,99056.22,2,1,0,154347.95,1,3,1,0
7438,675,France,34,8,0.0,2,1,1,184842.21,0,2,0,1
7439,621,Spain,36,7,116338.68,1,1,1,155743.48,0,2,1,0
7440,850,France,40,6,97339.99,1,0,1,88815.25,0,2,0,1
7441,711,France,41,3,0.0,2,1,1,193747.57,0,3,0,1
7442,549,Germany,55,1,137592.31,2,0,1,116548.02,1,4,1,0
7443,764,Germany,34,6,108760.27,2,1,0,166324.79,1,2,0,1
7444,627,Germany,30,3,128770.88,2,1,1,40199.01,0,1,0,1
7445,850,France,34,2,0.0,2,0,0,51919.04,0,2,1,0
7446,614,Spain,36,1,44054.84,1,1,1,73329.08,0,2,1,0
7447,685,Germany,44,2,119657.53,1,1,0,145387.05,1,3,1,0
7448,683,Germany,49,7,108797.63,2,0,0,140763.18,0,3,1,0
7449,643,Spain,35,2,0.0,2,0,0,67979.35,0,2,0,1
7450,561,Germany,49,1,102025.32,1,1,0,133051.64,1,3,1,0
7451,601,Spain,20,9,122446.61,2,1,0,86791.9,0,0,1,0
7452,766,France,27,7,158786.67,2,0,1,47579.25,0,1,1,0
7453,699,France,29,3,125689.29,1,1,1,151623.71,0,1,0,1
7454,850,Germany,29,1,154640.41,1,1,1,164039.51,0,1,0,1
7455,792,Germany,50,4,146710.76,1,1,0,16528.4,1,3,1,0
7456,850,Germany,43,5,129305.09,2,0,1,19244.58,0,3,0,1
7457,628,Spain,40,10,0.0,2,1,0,103832.58,0,2,0,1
7458,711,France,21,0,82844.33,2,0,1,1408.68,0,1,1,0
7459,583,Spain,22,2,0.0,2,0,1,5985.36,0,1,1,0
7460,757,France,46,0,0.0,2,1,0,37460.05,0,3,0,1
7461,749,Germany,33,10,76692.22,1,0,1,30396.43,0,2,1,0
7462,705,France,34,7,117715.84,1,1,0,2498.67,0,2,0,1
7463,585,France,54,8,87105.32,1,1,1,55346.14,0,4,0,1
7464,437,France,43,6,0.0,1,1,0,148330.97,1,3,1,0
7465,738,France,26,9,0.0,2,1,1,48644.94,0,1,0,1
7466,586,Spain,33,10,66948.67,2,1,1,140759.03,0,2,1,0
7467,627,France,57,9,0.0,2,1,1,107712.42,0,4,1,0
7468,606,Germany,38,3,99897.53,1,0,0,37054.65,0,2,0,1
7469,674,France,22,3,0.0,1,1,1,173940.59,0,1,0,1
7470,584,Germany,31,6,152622.34,1,1,0,99298.8,0,2,1,0
7471,590,France,40,8,0.0,2,1,0,62933.03,0,2,0,1
7472,585,France,56,4,138227.19,2,1,1,55287.84,0,4,0,1
7473,508,France,25,2,111395.53,1,0,1,48197.06,0,1,1,0
7474,458,Germany,44,7,84386.57,1,1,0,178642.73,0,3,0,1
7475,692,France,36,3,0.0,2,1,1,8282.22,0,2,1,0
7476,502,Germany,33,5,174673.65,2,1,0,33300.56,0,2,0,1
7477,518,France,46,3,0.0,2,1,0,76515.79,0,3,0,1
7478,660,Germany,46,5,109019.65,2,1,1,33680.56,0,3,0,1
7479,698,Germany,52,1,107906.75,1,1,0,168886.39,1,4,1,0
7480,678,France,54,7,128914.97,1,0,0,191746.23,1,4,0,1
7481,619,Germany,52,8,124099.13,1,0,0,23904.52,0,4,1,0
7482,684,Germany,59,9,122471.09,1,0,1,15807.07,0,4,0,1
7483,635,France,34,3,134692.4,2,1,1,83773.02,0,2,0,1
7484,680,France,25,4,123816.5,1,1,1,90162.35,0,1,1,0
7485,608,Germany,34,3,106288.54,1,1,1,36639.25,0,2,0,1
